landuse_type,area_m2,lat,lon,hazard_score,shelter_candidate
landuse:residential,11222.171719855533,38.64114884927065,39.89352752436271,2,True
landuse:residential,9577.861606824856,38.619130716097494,39.911656974809404,2,True
landuse:residential,4333.434032005177,38.60610590314455,39.937371657936346,2,True
landuse:residential,8159.941570735431,38.64179538104418,39.89167344215913,2,True
landuse:quarry,5924.800078301297,38.64129802080281,39.85569418316734,3,True
landuse:residential,22343.99961823679,38.648415849383746,39.99105592460448,2,True
landuse:residential,13542.833235202135,38.618804633279424,39.906943070923845,2,True
landuse:residential,9752.634994776674,38.582802674645244,39.81395950185131,2,True
landuse:residential,11436.443304107299,38.61642592136876,39.92017084804856,2,True
landuse:residential,5175.652597235907,38.540891343981706,39.8420408680191,2,True
landuse:residential,20400.38638540028,38.62482870658599,39.98753423973055,2,True
landuse:residential,46498.76622878872,38.60253762436453,39.91878116467369,2,True
landuse:quarry,19887.24313186293,38.56775075495919,39.916088722068864,3,True
landuse:landfill,7105.675385749072,38.58709426114769,39.92236430516469,3,True
natural:water,1233.8002025089754,38.58629091837471,39.92355199402591,3,True
landuse:residential,16880.95778033548,38.69212290202814,40.069668315682904,2,True
landuse:residential,22211.16044299334,38.71965847169381,40.17463278002183,2,True
landuse:residential,80698.88603844428,38.615715330779814,40.03900638640623,2,True
landuse:residential,155510.83146844743,38.697757738127464,40.1384857530478,2,True
landuse:residential,4579.374839361851,38.693831494953606,40.06657201712717,2,True
landuse:residential,1462.484892677726,38.696723610356784,40.02559929714325,2,True
landuse:residential,4871.768459937327,38.69765030025747,40.025438218268924,2,True
landuse:residential,5084.338259308615,38.69377668558202,40.06822932614938,2,True
landuse:residential,15191.221758260293,38.69469482164636,40.1365884807476,2,True
landuse:residential,12473.467832833758,38.68501518751214,40.07992657024873,2,True
landuse:residential,9345.754330552138,38.69229283312388,39.99818053854638,2,True
landuse:residential,40632.793635414666,38.664231487394886,40.058069678964095,2,True
landuse:military,45410.36978502304,38.75287965104031,40.23613576382932,4,True
landuse:residential,24298.62056857878,38.80006768210255,40.237207973282715,2,True
landuse:residential,44505.88281330918,38.72563596890251,39.94823409837329,2,True
landuse:residential,29110.72253800012,38.80694604311205,40.29835749421409,2,True
landuse:residential,93063.56592517978,38.70408011525746,39.950600037410496,2,True
landuse:residential,141932.91309434926,38.78506518794409,40.16205043541719,2,True
landuse:landfill,56174.16056605069,38.68264715864895,39.92171291397554,3,True
landuse:residential,79288.48824791163,38.751524529589446,40.28450982872987,2,True
landuse:residential,49721.744044437815,38.79321961935311,40.27416254792139,2,True
landuse:residential,184399.54680616135,38.74609515363048,40.21718174184222,2,True
landuse:residential,1708.8985964154597,38.77672684712516,40.27374444941431,2,True
landuse:residential,1496.4576889592513,38.78727385296483,40.27241271090198,2,True
landuse:residential,2480.971183971877,38.774274377185556,40.27355142396888,2,True
landuse:residential,2708.7037855085596,38.70140775450867,39.95863508768793,2,True
landuse:residential,1244.9021219940919,38.79238154422694,40.133006432017304,2,True
landuse:residential,1520.4053581297733,38.709546533407355,40.19546530692493,2,True
landuse:residential,960.020560718658,38.78673465436272,40.27073192803458,2,False
landuse:residential,4088.901819273942,38.7935732434457,40.131207922091136,2,True
landuse:residential,2578.707881367058,38.79144964860328,40.2731280866899,2,True
landuse:residential,1988.788270382778,38.79337700276488,40.13346173022185,2,True
landuse:residential,9113.75740329976,38.807568597140055,40.301107983742675,2,True
landuse:residential,6755.022456499065,38.78585599964933,40.27199690798949,2,True
landuse:residential,2424.845655391507,38.7957878115803,40.287552148480636,2,True
landuse:residential,5123.12464766641,38.730370617142256,40.138987917915514,2,True
landuse:residential,4784.898404904259,38.7300303408459,40.14049267017889,2,True
landuse:residential,1693.4673548626904,38.79605624432807,40.2887003493364,2,True
landuse:residential,5352.48899653826,38.7380447339547,40.09389675842946,2,True
landuse:residential,19182.730158655155,38.70602834487922,39.947573830755466,2,True
landuse:residential,4317.315615092292,38.77032360463855,40.31547690695824,2,True
landuse:residential,6210.750559615291,38.79891328955782,40.23661921337014,2,True
landuse:residential,3727.6396925923164,38.70671224012746,40.19369588597185,2,True
landuse:residential,11353.601788925786,38.7356433577921,40.09642128388226,2,True
landuse:residential,8328.866199697739,38.801366585216414,40.238121380163314,2,True
landuse:residential,3410.383410672953,38.7341998493872,40.21676181686676,2,True
landuse:residential,19629.295666214995,38.770104145635926,40.31724832260672,2,True
landuse:residential,10757.644656396029,38.793623114824626,40.286320857881485,2,True
landuse:residential,5058.4484830042675,38.77482904023384,40.271347528457355,2,True
landuse:residential,23515.56725654426,38.79569828335177,40.277801379441414,2,True
landuse:residential,13290.407886405175,38.782541775536174,40.12630267778541,2,True
landuse:residential,13704.670585221753,38.74859482113324,40.292452427379736,2,True
landuse:residential,7611.847232395526,38.8010761312495,40.234156590010116,2,True
landuse:residential,27936.087797021533,38.768580147605824,40.22108616861053,2,True
landuse:residential,28118.196464753175,38.784570400812086,40.16553644620023,2,True
landuse:residential,17312.848226302325,38.80580202166329,40.30064622347999,2,True
landuse:residential,33971.0941688022,38.70216150660834,39.958084967003195,2,True
military:yes,199.56265624224483,38.75363276757628,40.236845303722724,4,False
military:yes,927.5404185449224,38.69368128455878,39.907057866373584,4,False
landuse:residential,14128.139296131607,38.723157923917576,39.90280955921777,2,True
landuse:residential,147298.2163892575,38.75526824077683,39.98698268338164,2,True
landuse:residential,44530.63146313135,38.78456243338308,40.057707030978236,2,True
landuse:residential,95063.06804908489,38.87750961228845,40.22400026267554,2,True
landuse:residential,94838.07512322924,38.73008669017764,40.00588382468193,2,True
landuse:residential,75618.98537840588,38.716502690667724,39.90174148520117,2,True
landuse:residential,90746.92946727814,38.788587817015745,40.02457735953225,2,True
landuse:residential,94751.6364890106,38.81748862023037,40.17701567047496,2,True
landuse:residential,200736.81160582017,38.71950606913554,39.90262425041052,2,True
landuse:residential,313829.53962254216,38.74266375652713,39.97225950647003,2,True
landuse:residential,4484.9378981152795,38.831816230600495,40.140756127846366,2,True
landuse:residential,3002.9556936328854,38.731964636903356,40.01227167320896,2,True
landuse:residential,4988.13472665324,38.75555313686304,39.9338669399723,2,True
landuse:residential,3459.936151701021,38.72239675139777,39.897688501044264,2,True
landuse:residential,9726.291581201587,38.81731528326789,40.071581093458335,2,True
landuse:residential,7638.212799057615,38.81687614304427,40.0706752680064,2,True
landuse:residential,4068.4937507388636,38.722982905171484,39.89806607050093,2,True
landuse:residential,6898.934367305729,38.746506300780176,39.97954687221099,2,True
landuse:residential,6525.51467047591,38.73251329594962,39.97604360135213,2,True
landuse:residential,18746.090117665306,38.72188449216657,39.898910270704164,2,True
landuse:residential,4391.787147973568,38.783460858482435,40.05834791115852,2,True
landuse:residential,9543.863277844737,38.83323372177534,40.140932613266,2,True
landuse:residential,18692.132269505244,38.820203734999446,40.067348658944944,2,True
landuse:residential,4226.861096206474,38.732420414330356,40.0130403010555,2,True
landuse:residential,13582.094985024934,38.847076765593776,40.14038237538552,2,True
landuse:residential,51723.34929107493,38.75688044392762,39.93262388307904,2,True
landuse:residential,8854.145121472553,38.783420778610754,40.05570441967868,2,True
landuse:residential,3844.5013208385853,38.743329546840016,39.975981808720604,2,True
landuse:residential,9800.419871229024,38.73087921413937,39.975930658905455,2,True
landuse:residential,6719.553279391088,38.73104892034485,39.97317020178711,2,True
landuse:residential,13892.287757256148,38.74069724463909,39.97516951218485,2,True
landuse:residential,12704.44264477228,38.76070824334916,39.93456048277441,2,True
landuse:residential,11443.136820904787,38.75507063400998,39.93133692627349,2,True
landuse:residential,7200.1402340503455,38.831663083401395,40.13854373293395,2,True
landuse:residential,25883.785739165476,38.75287121649872,40.011304137262236,2,True
landuse:residential,43349.657088447675,38.86442927388308,40.16880976583921,2,True
landuse:residential,61145.28890255597,38.694144855173654,39.89512050565654,2,True
landuse:residential,13218.008567581337,38.80668153842732,40.09980163810722,2,True
landuse:residential,48013.58826037544,38.69170830398835,39.904856451726154,2,True
landuse:residential,132743.49831474997,38.871508504316246,40.18356981043433,2,True
landuse:residential,18417.433701333877,38.78180635512945,40.080818224992626,2,True
landuse:residential,26597.996868494665,38.76581245678632,40.02226990141357,2,True
amenity:school,821.7175044429249,38.65838430004517,39.762170750006106,3,False
landuse:residential,21662.621616621393,38.75248205739118,39.6632288892125,2,True
landuse:residential,49574.103643315924,38.70741461775741,39.83722990275156,2,True
landuse:residential,104492.9224772868,38.7301925899197,39.65963540967891,2,True
landuse:residential,106666.5084193,38.726272069682786,39.57660672448627,2,True
landuse:residential,88573.79035980135,38.66811730806509,39.81561288493866,2,True
landuse:residential,114328.48043724691,38.66081922129093,39.80483281574475,2,True
landuse:residential,67611.92039210715,38.69910427805798,39.734677171317806,2,True
landuse:residential,87796.55167015587,38.70473686701962,39.81481469860012,2,True
landuse:residential,163291.48426916017,38.70289915575451,39.81064432271668,2,True
landuse:residential,266405.64559021674,38.65873849664931,39.761238136815024,2,True
landuse:residential,12865.819433161345,38.72000822046775,39.84538735031231,2,True
landuse:residential,4259.112870775325,38.684127970105216,39.82741392803908,2,True
landuse:residential,6725.376900415224,38.66846257126277,39.7711600411628,2,True
landuse:residential,1399.699946275909,38.762061824990624,39.5610690944655,2,True
landuse:residential,5237.991156533224,38.663846849613485,39.777385455479674,2,True
landuse:residential,3273.0444784405145,38.70327319350138,39.81781888037985,2,True
landuse:residential,15240.04228356446,38.662512188174844,39.77437757023823,2,True
landuse:residential,2492.8293967230356,38.70188710934646,39.747071116832224,2,True
landuse:residential,3672.7458306728963,38.783583022031856,39.515966738144485,2,True
landuse:residential,12008.236960416718,38.75723030395695,39.6151095837894,2,True
landuse:residential,7607.441312768214,38.77555694888678,39.61918494791146,2,True
landuse:residential,14069.927271957189,38.68382474647129,39.82494866285241,2,True
landuse:residential,8548.553314854462,38.73857163652967,39.5357165263256,2,True
landuse:residential,2650.5722624309456,38.76872189488571,39.564905133784634,2,True
landuse:residential,11949.317143309194,38.66707909065294,39.771521479625314,2,True
landuse:residential,20541.14802697612,38.74840372141146,39.726009331104514,2,True
landuse:residential,277822.5070006794,38.71351237346199,39.838074367150845,2,True
landuse:residential,12810.918250280834,38.66348784272792,39.776052130585846,2,True
landuse:residential,26622.547935791303,38.734717841505905,39.7653623772836,2,True
landuse:residential,20230.998255116217,38.73993823578486,39.74749410070683,2,True
landuse:quarry,4681.532988001982,38.66721953139688,39.81268812736125,3,True
landuse:residential,42000.126128263095,38.71297971381285,39.81760933240978,2,True
landuse:residential,45191.49743172743,38.66425094444329,39.77197161332319,2,True
landuse:residential,18464.702411081584,38.7984418913011,39.56320488349957,2,True
landuse:residential,108125.72330034539,38.6907624252732,39.757617434693884,2,True
landuse:residential,34661.43655548312,38.68103785874082,39.82732689274067,2,True
landuse:residential,35323.765351951646,38.704242293771706,39.811945248918946,2,True
landuse:residential,57932.635285740485,38.713687901832806,39.55292952059673,2,True
landuse:residential,34971.13092518816,38.77019578573295,39.666763894708545,2,True
landuse:residential,69121.6435589546,38.73541797401444,39.5943940950117,2,True
landuse:residential,2871.4983956296705,38.81109349099374,39.75233408902068,2,True
landuse:residential,7886.142801794129,38.81839895682034,39.75769865142845,2,True
landuse:residential,32165.24254015675,38.799560707126176,39.74793700945041,2,True
landuse:residential,6094.341215562336,38.81588763072045,39.72627085715408,2,True
landuse:residential,4349.551933963172,38.81497785520081,39.725982177277054,2,True
landuse:residential,6723.417888133048,38.817644855981804,39.75983388703942,2,True
landuse:residential,10880.727455143871,38.81379238806216,39.7084177530105,2,True
landuse:residential,6672.323339722811,38.81363191289522,39.729190387123055,2,True
natural:water,958.8025009502304,38.81536669952503,39.73104646051537,3,False
landuse:residential,8716.137296564024,38.79184450216727,39.92359110869013,2,True
landuse:residential,22253.744902068156,38.79253892763918,39.925145837812934,2,True
landuse:farmland,11126.931330935888,38.8298485318447,39.836555936190976,3,True
landuse:farmland,36830.68808051238,38.77544899441805,39.81010570922396,3,True
landuse:farmland,34213.192898417394,38.82873408563183,39.82903089743666,3,True
landuse:farmland,26582.983675146897,38.83038717361308,39.83482734786727,3,True
landuse:farmland,32167.707514259793,38.821430657223075,39.847350310860364,3,True
landuse:farmland,27164.806504939068,38.81970092692748,39.84906677619741,3,True
landuse:farmland,66189.3450279207,38.818854706094385,39.84532157883922,3,True
landuse:residential,15292.469680414426,38.78972338318258,39.768680483626234,2,True
landuse:residential,4250.375468679844,38.83455034454544,39.85743066390792,2,True
landuse:residential,2795.7228178839996,38.78098755156561,39.82585472151958,2,True
landuse:residential,2997.891568038598,38.74349205132783,39.846381035135494,2,True
landuse:residential,2460.9915668215986,38.742724624325156,39.84573448996533,2,True
landuse:residential,3312.670352967739,38.801680817695036,39.82842587062096,2,True
landuse:residential,3586.389115780993,38.83454890264752,39.85865706863322,2,True
landuse:residential,6157.698410462505,38.8349604565842,39.85492556139375,2,True
landuse:residential,5406.42697699132,38.794031412193284,39.925392214946,2,True
landuse:residential,2976.829557422431,38.81871813584059,39.814153061440116,2,True
landuse:residential,5466.993430147042,38.75846618256925,39.88954943382234,2,True
landuse:residential,6552.254330040912,38.835461510422995,39.858654548409746,2,True
landuse:farmland,2031.5929686633042,38.82949614066544,39.836477255434765,3,True
landuse:residential,3920.503628600359,38.74773771389566,39.84261388758085,2,True
landuse:residential,7137.953399920732,38.74877761184423,39.84264366536716,2,True
landuse:residential,5350.673522169549,38.75355533731998,39.8221583373535,2,True
landuse:residential,4391.673183218641,38.75001839639711,39.84170750047396,2,True
landuse:residential,5037.525606986557,38.7901275451087,39.770145524449944,2,True
landuse:residential,8976.56018161616,38.79801282362911,39.77633910341335,2,True
landuse:residential,7336.667021508492,38.83823403974375,39.81992301552618,2,True
landuse:residential,7135.582819748839,38.83118280984345,39.85475356463223,2,True
landuse:residential,5683.3863643411005,38.79275532748847,39.92496552288528,2,True
landuse:residential,11935.4875920693,38.78254064476911,39.823528622398925,2,True
landuse:residential,4583.481619066201,38.784937716547006,39.81420836317031,2,True
landuse:farmland,11407.097415398672,38.823563082626926,39.84740861296862,3,True
landuse:residential,10007.184722517995,38.79256105412934,39.923017258165444,2,True
landuse:residential,20081.06402632545,38.74634001541822,39.800531550777755,2,True
landuse:residential,7919.458831994644,38.83806637317962,39.81938173600735,2,True
landuse:residential,6111.901827880168,38.84027561038384,39.82071219992747,2,True
landuse:farmland,32702.690116198417,38.82999541921721,39.82770891593401,3,True
landuse:residential,15682.990564498983,38.80231873858157,39.82897328061533,2,True
landuse:residential,12897.466285103797,38.75634885763413,39.82277823228671,2,True
landuse:residential,22446.135310546888,38.81867421484703,39.815799164513585,2,True
landuse:residential,36845.6769086387,38.7657426299119,39.83497470869281,2,True
landuse:residential,163133.96971531791,38.75960645373733,39.89220535429338,2,True
natural:wood,18642.472917634088,38.782199323527124,39.869100080741035,3,True
natural:wood,15452.655803216534,38.819931143088645,39.8473026362198,3,True
natural:wetland,25479.425681345016,38.7831184486983,39.800660358600084,3,True
natural:wood,1515.65657465151,38.82226267577357,39.84719102147619,3,True
natural:wood,2958.9610695823976,38.81869278901068,39.85054945433855,3,True
landuse:industrial,89770.93096451828,38.498557474099805,39.75380462295579,3,True
landuse:military,29344.591871132277,38.53156742987149,39.91430387905301,4,True
amenity:school,800.7358954261324,38.53052294409377,39.913905232461396,3,False
amenity:school,1055.3119886103332,38.4612160001172,39.86124815004224,3,True
landuse:quarry,50201.05726998369,38.5070354112219,39.75254769515706,3,True
landuse:quarry,231164.6372737517,38.50469758716972,39.78176763859949,3,True
landuse:quarry,415199.7568322957,38.506120863453305,39.74416204653182,3,True
landuse:residential,24352.062953538516,38.51224686865439,39.914220417878106,2,True
landuse:residential,16306.858496274588,38.46976171939723,39.8134581165939,2,True
landuse:residential,28580.91272797764,38.51350491828149,39.872695802241104,2,True
landuse:residential,45929.11320041643,38.444295518390895,39.77535316577221,2,True
landuse:residential,105744.59642506432,38.50525467935785,39.87459293089042,2,True
landuse:residential,45386.05199860226,38.51171604750181,39.870941846576294,2,True
landuse:military,118286.7860719344,38.4943835546498,39.75236795128633,4,True
landuse:residential,165689.24096042328,38.5322368542009,39.91157013214201,2,True
landuse:residential,1965.5523147309582,38.47399911579777,39.823235911940785,2,True
landuse:residential,6768.0767156535685,38.51115662789074,39.91399396974452,2,True
landuse:residential,2999.6396555739666,38.51233527167619,39.918744414927374,2,True
landuse:residential,3653.855912210102,38.50446825043817,39.87232633157017,2,True
landuse:residential,1758.8825358007991,38.491622946920366,39.84924022911725,2,True
landuse:residential,7530.455834974885,38.49597325060392,39.77780876304669,2,True
landuse:residential,2821.1578609729413,38.457867592710315,39.78959009735574,2,True
landuse:landfill,269867.3308097923,38.502014912965535,39.77907556998402,3,True
landuse:residential,7493.145714802939,38.46858294818102,39.82149793439433,2,True
landuse:residential,5804.3987691777675,38.51174241851871,39.91743165059147,2,True
landuse:residential,12667.614053242218,38.45791912233905,39.78706769305635,2,True
landuse:residential,8520.69666453252,38.492364306671035,39.847687447297346,2,True
landuse:residential,3218.614750960524,38.47648745430278,39.819069186909815,2,True
landuse:residential,4212.806978790558,38.51136995188079,39.91986064515567,2,True
landuse:residential,8530.935076865062,38.4592308508879,39.78939994341375,2,True
landuse:residential,5551.099649550336,38.44285909729614,39.776679508755606,2,True
landuse:residential,7012.041423281668,38.468744300855114,39.80904453878758,2,True
landuse:residential,10563.43295578093,38.510834207783674,39.910742996024915,2,True
landuse:residential,5023.944181799858,38.49553056359591,39.84676793937973,2,True
landuse:landfill,530105.4624882763,38.502803445559366,39.740642627549136,3,True
landuse:residential,16563.521686027518,38.49173915656703,39.74326912831817,2,True
landuse:residential,10277.914677753008,38.50054185784697,39.872862004936934,2,True
landuse:residential,21607.94257603323,38.49587292583413,39.77580199232425,2,True
landuse:residential,12827.632209419135,38.512097241830176,39.91589031819705,2,True
landuse:landfill,389931.9226024425,38.50763973241268,39.783187248831155,3,True
landuse:residential,29409.83279393419,38.50436950049656,39.877269115093576,2,True
landuse:residential,22262.018303166555,38.49811106085564,39.846474220166115,2,True
landuse:residential,13554.310122248073,38.45649254014547,39.79428984144183,2,True
landuse:quarry,17978.00257827738,38.503572744866,39.75760769844538,3,True
landuse:residential,33053.648230668994,38.49627587320063,39.844648041783195,2,True
landuse:residential,17720.928966514828,38.49526722997086,39.842560113162854,2,True
natural:water,35030.72254626286,38.50461452949886,39.782969311998315,3,True
military:yes,617.2662309447754,38.53171191211349,39.91497175777106,4,False
landuse:industrial,884.7214018180352,38.289527700081386,39.50421360000165,3,False
landuse:residential,36146.83149740932,38.451307521091415,39.543246946542695,2,True
landuse:residential,37435.50933383243,38.46456500465393,39.55398111502681,2,True
landuse:residential,24035.689215336137,38.42647466992943,39.67875037951428,2,True
landuse:residential,3339.5662720272303,38.320838484279776,39.48535764450272,2,True
landuse:residential,2803.231133518538,38.44830041499571,39.5452000885025,2,True
landuse:residential,5428.680810968868,38.306446619979155,39.566112112615876,2,True
landuse:residential,3478.341512633579,38.44736481368838,39.54222661252054,2,True
landuse:residential,14089.761316206015,38.4533805737064,39.54244190121412,2,True
landuse:residential,6720.861516741948,38.448387951997816,39.54053266290083,2,True
landuse:residential,11375.59087102026,38.32014886392239,39.4894443772641,2,True
landuse:residential,3163.4104162304266,38.29304498461078,39.52049027509675,2,True
landuse:residential,14055.310783865734,38.3218697786135,39.481229088376935,2,True
landuse:residential,21401.733647691373,38.32784970395531,39.51687673548007,2,True
landuse:residential,25640.00130400046,38.30809345317402,39.565964218131114,2,True
landuse:residential,13032.815956450002,38.31888928740252,39.49031209160797,2,True
landuse:residential,23737.135405341513,38.34074751889163,39.49427341666742,2,True
landuse:residential,15579.96956542658,38.42455280111072,39.67911595868583,2,True
landuse:residential,27217.461443854183,38.44167002251658,39.68933217162821,2,True
landuse:residential,50836.079090997235,38.45569884051888,39.54545181657769,2,True
landuse:residential,23536.60573947281,38.35648400383169,39.498199755216966,2,True
landuse:quarry,61992.36298095302,38.4195238849368,39.724989888677385,3,True
landuse:residential,23984.57523021228,38.431577532935776,39.706371556383445,2,True
landuse:residential,22992.061990707505,38.47797572831137,39.672151418910424,2,True
landuse:landfill,49618.60641590061,38.41857978305744,39.729187801792904,3,True
landuse:residential,1961.5390071971242,38.472207750763864,39.64234942467627,2,True
landuse:residential,1327.8493611457313,38.476952261400726,39.672410185644694,2,True
landuse:residential,1391.5972801566072,38.47749928096749,39.6811353962713,2,True
landuse:residential,1716.8681679463607,38.42062342111835,39.68719300686339,2,True
landuse:residential,2843.719739760278,38.43129695653898,39.710211561299566,2,True
landuse:residential,21166.64036967521,38.46932510914151,39.634986152720046,2,True
landuse:residential,2585.038038148996,38.490504913666946,39.68576076649142,2,True
landuse:residential,2820.4533499210443,38.42165527872596,39.68749764574396,2,True
landuse:residential,5752.773737449449,38.47988120597728,39.68448851909202,2,True
landuse:residential,4110.686657332637,38.433585430947545,39.70131184886169,2,True
landuse:residential,3929.937309539859,38.430846588051246,39.71126662211555,2,True
landuse:residential,3834.9719060581033,38.47853447732398,39.68243089047896,2,True
landuse:residential,4500.661999693676,38.47373232954067,39.64515449674648,2,True
landuse:residential,2739.674650074319,38.47610490352368,39.671852108923794,2,True
landuse:residential,5338.909183542241,38.43206404352622,39.70441883829719,2,True
landuse:residential,3251.8438543643556,38.476830092638686,39.68317299824791,2,True
landuse:residential,3158.657420929024,38.47913424988322,39.68144325967509,2,True
landuse:residential,11763.473094073937,38.475732204797076,39.62196088289233,2,True
landuse:residential,9268.82608814562,38.491499852999944,39.68260592030292,2,True
landuse:residential,5774.824132070659,38.476017396967436,39.674620723051,2,True
landuse:residential,6667.340254196385,38.47620157585688,39.676178427489134,2,True
landuse:residential,15341.994085772661,38.47575758289956,39.63375227916954,2,True
landuse:residential,11033.86038191508,38.48832100444629,39.68997676294058,2,True
landuse:residential,16407.69554446177,38.489141822234416,39.69120368380872,2,True
landuse:residential,13900.62493382714,38.42166528777825,39.68880403053764,2,True
landuse:residential,8774.86799861324,38.4793257512168,39.683257560495605,2,True
landuse:residential,18744.092635121502,38.515697964448684,39.63989899923247,2,True
landuse:residential,30040.950764214984,38.48093386408501,39.571656382844886,2,True
landuse:residential,14764.769880380689,38.4921690312658,39.58639172596181,2,True
landuse:residential,35651.95798656397,38.56516259133068,39.614156689791635,2,True
landuse:residential,37470.46202657231,38.48883525028493,39.59701143945629,2,True
landuse:residential,33295.24052831457,38.506781967137854,39.53902826161666,2,True
landuse:residential,51552.30669641798,38.57361762376762,39.66601403670378,2,True
landuse:residential,41318.40808201314,38.563491914796145,39.612541966988175,2,True
landuse:residential,43078.50874709967,38.541240693619336,39.68285796527048,2,True
landuse:residential,106570.86317851082,38.53022480256133,39.596701954066035,2,True
landuse:residential,6848.189954911117,38.513907462730984,39.52067980232468,2,True
landuse:residential,1755.4126808782735,38.49004355136371,39.60003888118208,2,True
landuse:residential,4291.160483848361,38.56591363563372,39.615816943698455,2,True
landuse:residential,2271.730514358882,38.510413684102105,39.61601418387205,2,True
landuse:residential,5516.547851306972,38.5662903159557,39.61708871076776,2,True
landuse:residential,5837.7760020809055,38.481667244579874,39.57508719769112,2,True
landuse:residential,13343.747406522523,38.55169776193658,39.64597917452357,2,True
landuse:residential,9932.73595374715,38.49363388685412,39.5982860331271,2,True
landuse:residential,16770.97877475906,38.513174468761285,39.62821623473958,2,True
landuse:residential,12840.198471153588,38.494460352344184,39.5950375447133,2,True
landuse:residential,25209.927703488032,38.50069666715701,39.618430935461625,2,True
landuse:residential,14257.694273316361,38.53727258954338,39.671855296503914,2,True
landuse:residential,6899.787192258709,38.51206439862675,39.616391501523616,2,True
landuse:residential,37059.0053882015,38.52594604752927,39.51954212436787,2,True
landuse:residential,19518.767037007667,38.48041035849527,39.56854548313101,2,True
landuse:residential,3253.5575682395897,38.3267293364524,39.62925178898667,2,True
landuse:residential,13164.734340849343,38.44738428784861,39.61020390021591,2,True
landuse:residential,8994.294119838392,38.44903887958821,39.58335563668127,2,True
landuse:residential,4781.215058674909,38.328469984631234,39.6104099938532,2,True
landuse:residential,7593.084814232612,38.33446967087191,39.63376786301304,2,True
natural:wood,5039.061922458037,38.45033712161554,39.590986878719015,3,True
landuse:forest,3926680.834619091,38.505855192216224,39.52158949435107,3,True
amenity:school,28469.16135184944,38.663142560503964,39.16399757700434,3,True
amenity:school,22193.308834558997,38.6640874607467,39.163338949208935,3,True
natural:water,2352.161064859019,38.92417906825194,40.04133582002429,3,True
natural:water,2907.5060963919404,38.92174702582807,40.04037258746739,3,True
amenity:place_of_worship,824.8216975893677,38.678918931666686,39.210642453937304,3,False
amenity:place_of_worship,2403.5751424844375,38.674993109172746,39.223959973653216,3,True
amenity:place_of_worship,402.2365661124015,38.663180724858584,39.16777048781747,3,False
amenity:place_of_worship,1990.521277120947,38.65810306646344,39.15507364494923,3,True
amenity:place_of_worship,865.9741577872217,38.65815475620553,39.14427846584907,3,False
landuse:residential,105839.93062629021,38.61343884563564,39.55270712818745,2,True
landuse:residential,168896.22762398422,38.58972420742257,39.51725020660079,2,True
landuse:residential,28857.68333536069,38.61511485299489,39.56464029206857,2,True
leisure:park,22967.382680530543,38.660541881437766,39.16166647706576,1,True
leisure:sports_centre,54724.57873680857,38.66155400400819,39.16043421164928,3,True
amenity:prison,2662.141737216646,38.790453633943315,38.75130610600678,3,True
landuse:industrial,72807.31419702205,38.78796844597192,38.75438936983397,3,True
landuse:residential,635880.659040428,38.803744832764984,38.73808661888942,2,True
landuse:residential,84324.50248716353,38.80490734650088,38.682992769894994,2,True
landuse:residential,13642.571705917962,38.73335940528694,38.72963026361488,2,True
landuse:quarry,31268.93497571753,38.742292593338696,38.816246636820345,3,True
landuse:residential,30436.104182131683,38.72482057523988,38.803110453559476,2,True
amenity:school,1442.7214789616294,38.56664643205365,38.81949243439423,3,True
landuse:residential,67817.76903202792,38.5794099445388,38.74790138506145,2,True
landuse:residential,100660.21982605022,38.544600509993366,38.795237148728866,2,True
landuse:residential,51396.930836609135,38.548383848090744,38.80064490040242,2,True
leisure:pitch,9210.439129590803,38.5658507505856,38.817704650263444,3,True
natural:rock,72312.04202540047,38.86046324408908,39.157195042907155,3,True
natural:rock,72312.04202540047,38.86046324408908,39.157195042907155,3,True
natural:rock,72312.04202540047,38.86046324408908,39.157195042907155,3,True
natural:rock,72312.04202540047,38.86046324408908,39.157195042907155,3,True
natural:rock,72312.04202540047,38.86046324408908,39.157195042907155,3,True
natural:rock,72312.04202540047,38.86046324408908,39.157195042907155,3,True
natural:rock,9471.83035653205,38.8632106186406,39.15580233614291,3,True
natural:rock,9471.83035653205,38.8632106186406,39.15580233614291,3,True
natural:rock,9471.83035653205,38.8632106186406,39.15580233614291,3,True
natural:rock,9471.83035653205,38.8632106186406,39.15580233614291,3,True
natural:rock,9471.83035653205,38.8632106186406,39.15580233614291,3,True
natural:rock,9471.83035653205,38.8632106186406,39.15580233614291,3,True
landuse:residential,86811.19062223351,38.47023396347156,38.611151206758805,2,True
landuse:residential,4335.996361377486,38.54465178361653,38.75991914288025,2,True
landuse:residential,5365.716802473246,38.558062300466325,38.74535211042219,2,True
landuse:residential,19721.874305957634,38.56781713020654,38.74580579580651,2,True
landuse:residential,15057.876969942074,38.544331441075606,38.76181330385203,2,True
landuse:residential,18572.04291967407,38.45910084414914,38.62104353135022,2,True
landuse:residential,23548.54087141007,38.53268806389027,38.742168535589755,2,True
landuse:residential,18857.456062579848,38.53564625762337,38.75247318947969,2,True
landuse:residential,54435.08810240417,38.473845804471964,38.61970566209922,2,True
landuse:residential,13463.714551415202,38.56306336849733,38.7624039479657,2,True
landuse:cemetery,1014.3028306560254,38.90953588167796,39.89486710380702,4,True
landuse:farmland,12592.778870970806,38.888606619209725,39.8692876530026,3,True
landuse:farmland,11377.59714631281,38.888669042830045,39.86836925004076,3,True
