landuse,area_m2,population_density,population_estimate,density_level,lat,lon
residential,50496.26763336217,9500,479.71454251694064,yüksek,38.45468932865387,39.39454924067784
residential,18088.411539128225,9500,171.83990962171814,yüksek,38.52617613673234,40.07345737199198
residential,59637.01075092295,9500,566.5516021337679,yüksek,38.528744982268925,40.07438784022313
residential,77026.59032270152,9500,731.7526080656644,yüksek,38.53531343661352,40.08781062527974
residential,152241.9573076656,9500,1446.2985944228233,yüksek,38.554677840730086,40.146985543213106
residential,152241.9573076656,9500,1446.2985944228233,yüksek,38.554677840730086,40.146985543213106
residential,196338.03699879418,9500,1865.2113514885448,yüksek,38.56404350170128,40.13500072863141
residential,8635.971558897243,9500,82.0417298095238,yüksek,38.51760845256879,40.046898001023756
residential,18341.600700664687,9500,174.2452066563145,yüksek,38.51920392048622,40.04283149818716
residential,542852.5365883391,9500,5157.099097589222,yüksek,38.52275962656804,40.01573369669397
residential,16925.150966754285,9500,160.78893418416573,yüksek,38.52296379792541,40.047089293819226
residential,21944.348585108837,9500,208.47131155853396,yüksek,38.51983826331568,40.05059301035711
residential,48047.71440168067,9500,456.45328681596635,yüksek,38.52745644286433,40.02182858091501
residential,57488.852955038994,9500,546.1441030728705,yüksek,38.55604425297947,40.13898041834531
residential,19154.359804387204,9500,181.96641814167845,yüksek,38.535790850161455,40.09127425549285
residential,40561.43525218225,9500,385.3336348957314,yüksek,38.547932578056724,40.050596057844054
residential,91865.4505025675,9500,872.7217797743913,yüksek,38.56100591029582,40.03731236722021
residential,98405.18620597795,9500,934.8492689567905,yüksek,38.53994430564957,40.050784526874004
residential,32863.61830295926,9500,312.20437387811296,yüksek,38.93832123489148,38.717394007291986
residential,47684.489051378456,9500,453.00264598809537,yüksek,38.96300267007745,38.636088818027865
residential,76715.75427554823,9500,728.7996656177082,yüksek,38.893844883787715,38.62716369108365
residential,47345.76696804626,9500,449.7847861964394,yüksek,38.87960884847019,38.7333560415508
residential,86383.21871184737,9500,820.64057776255,yüksek,38.967506816992746,38.73641765703449
residential,62175.38267034272,9500,590.6661353682558,yüksek,38.92980532105527,38.71867990878955
residential,57564.12946668168,9500,546.859229933476,yüksek,38.9740459085208,38.69884482602087
residential,135940.35145988173,9500,1291.4333388688765,yüksek,38.92634339431239,38.719417446624306
residential,4398.15955446005,9500,41.78251576737047,yüksek,38.95771239920884,38.65711501094153
residential,4674.452491734613,9500,44.40729867147883,yüksek,38.95565274199188,38.65632226516319
residential,26917.06595466631,9500,255.7121265693299,yüksek,38.94733070358877,38.68325257660303
residential,19195.694530725887,9500,182.35909804189592,yüksek,38.9617783031116,38.67826050041918
residential,11203.396989109664,9500,106.43227139654181,yüksek,38.97473151077781,38.6504566678579
residential,15540.4844302549,9500,147.63460208742157,yüksek,38.88133058377521,38.64647049282545
residential,33567.4341976205,9500,318.89062487739477,yüksek,38.98580788143721,38.6566986554389
residential,13323.65131985138,9500,126.57468753858811,yüksek,38.933135258216936,38.69023351126772
residential,56944.248752703905,9500,540.9703631506871,yüksek,38.914425073033655,38.65134113793896
residential,35239.62545432392,9500,334.77644181607724,yüksek,38.94700881581993,38.70443772496744
residential,40559.69288001491,9500,385.3170823601416,yüksek,38.95015292985709,38.687255712218224
residential,33417.78392015054,9500,317.46894724143016,yüksek,38.94497623295209,38.66300628682225
residential,60357.087958854936,9500,573.3923356091219,yüksek,38.925779026223,38.72389446260122
residential,112352.55270347444,9500,1067.3492506830073,yüksek,38.70843742435088,39.88308866698838
industrial,65336.65307178609,1200,78.4039836861433,düşük,38.71329405636759,39.85290814027352
industrial,35373.786204418226,1200,42.448543445301866,düşük,38.638774303438744,39.258013400233466
residential,105896.40286852518,9500,1006.0158272509892,yüksek,38.64954236226871,39.22505222682819
industrial,120594.13564680603,1200,144.71296277616725,düşük,38.64640138443945,39.26189408546722
residential,47648.95398715231,9500,452.6650628779469,yüksek,38.75163397997634,39.41663619124795
industrial,123823.4891551058,1200,148.58818698612697,düşük,38.6518604272842,39.257319934407576
residential,274701.3052228695,9500,2609.6623996172602,yüksek,38.69509801563706,39.26265150706095
residential,3155.3494297104503,9500,29.975819582249276,yüksek,38.73719008825469,39.33215988297829
residential,16846.472593254348,9500,160.0414896359163,yüksek,38.70317427075012,39.31840604973389
residential,38888.794802234166,9500,369.4435506212246,yüksek,38.72470592391741,39.34137044044798
residential,11186.32447514268,9500,106.27008251385546,yüksek,38.700261954605786,39.31751692491868
residential,18576.402850348182,9500,176.47582707830773,yüksek,38.696474405464535,39.31566159733265
residential,39883.416094081505,9500,378.8924528937743,yüksek,38.7235618599625,39.624714602762204
residential,66770.36198186014,9500,634.3184388276715,yüksek,38.693397437232676,39.61961223169151
residential,38420.02189596022,9500,364.9902080116221,yüksek,38.70968302434014,39.74319348860811
residential,47762.444612107,9500,453.7432238150165,yüksek,38.71032539907373,39.642774359517496
residential,46869.78369215505,9500,445.26294507547294,yüksek,38.7158373578054,39.71305746196171
residential,63057.073447166935,9500,599.0421977480859,yüksek,38.71591534865395,39.71484661507305
residential,118756.20516407077,9500,1128.1839490586722,yüksek,38.71300428827245,39.76963440373989
residential,9365.198895721114,9500,88.96938950935058,yüksek,38.711646752899206,39.73935964651699
residential,52782.04505939292,9500,501.42942806423275,yüksek,38.69094818958472,39.64286808284194
residential,30626.999117035106,9500,290.9564916118335,yüksek,38.52905391860435,40.17359837153971
residential,75603.03685004014,9500,718.2288500753813,yüksek,38.51919433941994,40.1613938868745
residential,111171.808723374,9500,1056.132182872053,yüksek,38.48218610877789,40.19312279010242
residential,86382.46753862868,9500,820.6334416169724,yüksek,38.50618956827032,40.22198004215325
residential,86773.8865965536,9500,824.3519226672591,yüksek,38.53672195407382,40.17541801833587
residential,275867.7500811538,9500,2620.7436257709614,yüksek,38.50448551429726,40.18841578462546
residential,225359.285323571,9500,2140.9132105739245,yüksek,38.46871334338357,40.17290616727306
residential,269339.1799578784,9500,2558.722209599845,yüksek,38.477669359500176,40.24702501327634
residential,7089.66427613201,9500,67.3518106232541,yüksek,38.483783617731255,40.19782769360725
residential,1757.5758625551896,9500,16.696970694274302,yüksek,38.50035361565601,40.23659290365522
residential,2806.089560293967,9500,26.65785082279269,yüksek,38.4821627570904,40.19635310963289
residential,7267.014346256459,9500,69.03663628943637,yüksek,38.49984934651728,40.2379596474877
residential,14739.382778013569,9500,140.0241363911289,yüksek,38.49786850588453,40.239602885928626
residential,30940.79217423803,9500,293.93752565526125,yüksek,38.473280599572554,40.24374398750108
residential,6295.933047105505,9500,59.811363947502294,yüksek,38.48015876891371,40.192290155364645
residential,6448.660983132045,9500,61.26227933975443,yüksek,38.52725248972197,40.19586862480173
residential,21526.514076131887,9500,204.50188372325292,yüksek,38.516887320054295,40.162290039546036
residential,36874.43767187459,9500,350.3071578828086,yüksek,38.527009104685256,40.158200753480656
residential,48043.04466542045,9500,456.4089243214943,yüksek,38.47596634113211,40.241178247395716
residential,37984.14333952835,9500,360.8493617255194,yüksek,38.496195111461496,40.27766443313508
residential,36140.12580695702,9500,343.3311951660917,yüksek,38.332327020900095,39.35764879703768
residential,6306.435064592807,9500,59.911133113631664,yüksek,38.32615404405221,39.35393781937355
residential,10837.094912950019,9500,102.95240167302518,yüksek,38.33335193069051,39.35551732602902
residential,3499.048265372677,9500,33.24095852104043,yüksek,38.32624260502703,39.35644919661009
residential,20110.094765449605,9500,191.04590027177125,yüksek,38.32045477167918,39.3607997665647
residential,13047.530903632021,9500,123.95154358450421,yüksek,38.391246144355144,39.67822022626317
residential,66992.63013839269,9500,636.4299863147305,yüksek,38.350720571923,39.66278042904525
industrial,976182.6290342784,1200,1171.419154841134,düşük,38.3868199557904,39.67718746110942
residential,11609.971574107118,9500,110.29472995401763,yüksek,38.39107468346856,39.673645390756334
residential,14071.538946560342,9500,133.67961999232324,yüksek,38.371049778252726,39.76498105362657
residential,3524.8623555867566,9500,33.486192378074186,yüksek,38.34777343077406,39.72130662218169
residential,5600.80717245321,9500,53.20766813830549,yüksek,38.3637032362456,39.75385380066003
residential,52154.6181404652,9500,495.4688723344194,yüksek,38.37617950064238,39.525459137994176
residential,49418.869711043175,9500,469.47926225491017,yüksek,38.427102424093185,39.5417429955437
residential,143272.57716329288,9500,1361.0894830512825,yüksek,38.43271952851692,39.49382747219086
residential,83525.38598863238,9500,793.4911668920076,yüksek,38.416951287585114,39.57040964329403
residential,2075.728879732628,9500,19.719424357459964,yüksek,38.376800969266235,39.62296885517437
residential,4907.610457328783,9500,46.622299344623436,yüksek,38.422023313106024,39.54631911601349
residential,1343.1859724928609,9500,12.760266738682178,yüksek,38.37569473070074,39.64054589932336
residential,1207.3866617160306,9500,11.470173286302291,yüksek,38.37449207695239,39.61336392014185
residential,23767.732442060555,9500,225.79345819957527,yüksek,38.43941571218689,39.48654121253294
residential,5153.61308879766,9500,48.95932434357776,yüksek,38.38606615562428,39.54252542615185
residential,5363.753046649845,9500,50.95565394317353,yüksek,38.413907109689276,39.59487196189704
residential,6230.917333890129,9500,59.19371467195623,yüksek,38.43701074195199,39.480224001808494
residential,5600.424920817019,9500,53.20403674776168,yüksek,38.412966225649576,39.597074557059216
residential,7707.631095798759,9500,73.22249541008821,yüksek,38.43931931539288,39.48183370173056
residential,4982.67360106993,9500,47.33539921016433,yüksek,38.431043030945155,39.47310403308792
residential,17453.794063205365,9500,165.81104360045097,yüksek,38.42892422823034,39.49438981006641
residential,5218.898375409652,9500,49.57953456639169,yüksek,38.418850563934924,39.574364296930966
residential,6440.752056338719,9500,61.187144535217826,yüksek,38.41242188583647,39.52352227148891
residential,31162.17781928549,9500,296.0406892832122,yüksek,38.39212712148623,39.7972899501874
residential,14629.713967754607,9500,138.9822826936688,yüksek,38.41314206717942,39.59326609685219
residential,7941.309246354236,9500,75.44243784036524,yüksek,38.44939390881392,39.497326642359184
residential,3808.246837156762,9500,36.178344952989235,yüksek,38.386841692038246,39.543042394975714
residential,21972.097254074706,9500,208.7349239137097,yüksek,38.379823707788304,39.78477229949041
residential,10225.698089166368,9500,97.1441318470805,yüksek,38.42743372000877,39.54000641688338
residential,12226.418941465156,9500,116.15097994391897,yüksek,38.433950937005626,39.476448596341406
residential,10906.682840738984,9500,103.61348698702034,yüksek,38.43422957534997,39.47085279036405
residential,22407.903699151186,9500,212.87508514193627,yüksek,38.44957180784328,39.49618859478641
residential,12108.101846512885,9500,115.02696754187241,yüksek,38.37122298006362,39.49996117320801
residential,16610.93633151652,9500,157.80389514940694,yüksek,38.365077286550694,39.50386983861294
residential,27380.40636385098,9500,260.1138604565843,yüksek,38.394116654131466,39.836987889963765
residential,14437.344764072675,9500,137.15477525869042,yüksek,38.44488872093152,39.49299381494845
residential,20583.85988695732,9500,195.54666892609455,yüksek,38.41437695166273,39.52226499045183
residential,30368.364503967074,9500,288.4994627876872,yüksek,38.41254850757564,39.530811689883606
residential,23574.37080390236,9500,223.95652263707242,yüksek,38.42829471022439,39.55770615961407
residential,17305.374675647876,9500,164.40105941865482,yüksek,38.41076231812567,39.60571464517965
residential,80723.02289111531,9500,766.8687174655955,yüksek,38.437580925512876,39.88366597585324
residential,5260.037705096592,9500,49.97035819841762,yüksek,38.40503521458488,39.93546713009708
residential,5246.211448216836,9500,49.83900875805994,yüksek,38.40756150596685,39.93235377979576
residential,4845.9829440578715,9500,46.03683796854978,yüksek,38.40617212343176,39.93470151638908
residential,13516.63809430545,9500,128.40806189590177,yüksek,38.45945781744564,39.86743394844152
residential,15783.860934936783,9500,149.94667888189946,yüksek,38.54881947293399,40.1963083613759
residential,5673.6343921994685,9500,53.89952672589495,yüksek,38.51833846655204,39.952946852339906
residential,80660.19623178984,9500,766.2718642020035,yüksek,38.53816724721053,40.22103691818523
residential,34230.89000672187,9500,325.1934550638578,yüksek,38.5541314954727,40.2199038731473
residential,34230.89000672187,9500,325.1934550638578,yüksek,38.5541314954727,40.2199038731473
residential,53407.85996714406,9500,507.3746696878686,yüksek,38.55081793618995,40.1968982666864
residential,61432.159931001195,9500,583.6055193445114,yüksek,38.53326586944162,39.98646627046151
residential,56200.16466527573,9500,533.9015643201194,yüksek,38.500762869161164,40.12948721281075
residential,47714.12056034079,9500,453.28414532323745,yüksek,38.490551779732044,40.088277272542086
residential,99712.78590858559,9500,947.2714661315631,yüksek,38.55096766634642,40.18242158971115
residential,77623.8617139657,9500,737.4266862826742,yüksek,38.48271084555035,40.02674338263035
residential,79002.12356814656,9500,750.5201738973924,yüksek,38.53076261365015,39.98187979503273
residential,82107.26182469835,9500,780.0189873346343,yüksek,38.51961853793983,39.9500341855364
residential,6802.411244066475,9500,64.62290681863152,yüksek,38.51897495108386,39.95414416733799
residential,3306.4520230527005,9500,31.411294219000656,yüksek,38.552782142971516,40.199834930051765
residential,2695.6793656788464,9500,25.608953973949042,yüksek,38.52643213557146,39.97145718719799
residential,8591.227083409574,9500,81.61665729239095,yüksek,38.56089947522152,40.13736081240466
residential,8618.056692694829,9500,81.87153858060087,yüksek,38.493092373164224,40.08638943384771
residential,3812.969387077634,9500,36.22320917723753,yüksek,38.55512857421194,40.19873513030516
residential,9637.386335238276,9500,91.55517018476363,yüksek,38.535992737237166,40.046386563064544
residential,12073.411186318652,9500,114.69740627002719,yüksek,38.554041324482526,40.19859236125685
residential,12073.411186318652,9500,114.69740627002719,yüksek,38.554041324482526,40.19859236125685
residential,18691.76600957427,9500,177.57177709095555,yüksek,38.55340823592954,40.227145956206165
residential,18691.76600957427,9500,177.57177709095555,yüksek,38.55340823592954,40.227145956206165
residential,12435.21252839406,9500,118.13451901974358,yüksek,38.521357941485114,39.95034277327906
residential,16277.361314214666,9500,154.63493248503931,yüksek,38.47917640138245,40.020736499343805
residential,14815.323106177646,9500,140.74556950868765,yüksek,38.52992351693559,40.223300787906815
residential,14899.616334256336,9500,141.5463551754352,yüksek,38.52931636278665,39.983708725862606
residential,11849.494523513507,9500,112.57019797337831,yüksek,38.52851803316251,39.98067376794799
residential,61595.74131961073,9500,585.159542536302,yüksek,38.572129065840876,39.836378026822054
residential,27935.18518521877,9500,265.3842592595783,yüksek,38.64271927219241,39.89524064677915
residential,100522.52878561444,9500,954.9640234633372,yüksek,38.65859847736412,39.90956291456811
residential,35291.6745996615,9500,335.27090869678426,yüksek,38.62738389850508,39.98836462069313
residential,75710.76533451906,9500,719.252270677931,yüksek,38.6425422386809,39.888107769121426
residential,82124.27060865801,9500,780.1805707822512,yüksek,38.665277294805136,40.07881946631564
residential,107488.80354653597,9500,1021.1436336920917,yüksek,38.55791158374229,39.80969118153207
residential,107488.80354653597,9500,1021.1436336920917,yüksek,38.55791158374229,39.80969118153207
residential,258513.53586926495,9500,2455.8785907580173,yüksek,38.60587341642324,39.85285393138651
residential,4768.8632067744875,9500,45.30420046435763,yüksek,38.60730143376176,39.93590856666666
residential,2424.035692970422,9500,23.02833908321901,yüksek,38.645035283753614,39.89430617301116
residential,3018.65744821971,9500,28.67724575808725,yüksek,38.61786442238249,39.90598141835185
residential,8272.84571000077,9500,78.59203424500733,yüksek,38.64067566893855,39.89020852493837
residential,5488.382724359685,9500,52.13963588141701,yüksek,38.643296481590966,39.896941119170314
residential,3347.1745811666738,9500,31.7981585210834,yüksek,38.560646707389125,39.80882368742157
residential,5413.923926049577,9500,51.43227729747098,yüksek,38.642499648366844,39.89312537825442
residential,3865.4516305230572,9500,36.721790489969045,yüksek,38.64117483845344,39.88901583754042
residential,1695.2308310561107,9500,16.104692895033054,yüksek,38.60669013275402,39.93721566942083
residential,11314.291114143534,9500,107.48576558436358,yüksek,38.650276573152375,39.99066951719984
residential,3882.76701263447,9500,36.88628662002747,yüksek,38.64146822138549,39.888093537233516
residential,18984.374341162613,9500,180.35155624104482,yüksek,38.64542604067329,39.98835022070677
residential,6630.173659837705,9500,62.98664976845819,yüksek,38.65652514614884,39.90964692340685
residential,6194.267165329362,9500,58.84553807062894,yüksek,38.54445565891462,39.84444166142067
residential,5700.957484862955,9500,54.15909610619808,yüksek,38.6441037410106,39.89231251223581
residential,6180.773569776754,9500,58.71734891287916,yüksek,38.655059834354034,39.855851624313416
residential,7110.65032442902,9500,67.55117808207568,yüksek,38.64478976421367,39.89699932794737
residential,6390.0527380824005,9500,60.7055010117828,yüksek,38.64341981002234,39.89342106731219
residential,5769.96422265198,9500,54.81466011519381,yüksek,38.561222889234145,39.807825168430846
residential,12190.13389227124,9500,115.80627197657678,yüksek,38.54556078367429,39.843938074259675
residential,11222.171719855533,9500,106.61063133862756,yüksek,38.64114884927065,39.89352752436271
residential,9577.861606824856,9500,90.98968526483613,yüksek,38.619130716097494,39.911656974809404
residential,4333.434032005177,9500,41.16762330404918,yüksek,38.60610590314455,39.937371657936346
residential,8159.941570735431,9500,77.51944492198659,yüksek,38.64179538104418,39.89167344215913
residential,22343.99961823679,9500,212.2679963732495,yüksek,38.648415849383746,39.99105592460448
residential,13542.833235202135,9500,128.6569157344203,yüksek,38.618804633279424,39.906943070923845
residential,9752.634994776674,9500,92.6500324503784,yüksek,38.582802674645244,39.81395950185131
residential,11436.443304107299,9500,108.64621138901934,yüksek,38.61642592136876,39.92017084804856
residential,5175.652597235907,9500,49.168699673741116,yüksek,38.540891343981706,39.8420408680191
residential,20400.38638540028,9500,193.80367066130268,yüksek,38.62482870658599,39.98753423973055
residential,46498.76622878872,9500,441.73827917349286,yüksek,38.60253762436453,39.91878116467369
residential,16880.95778033548,9500,160.36909891318706,yüksek,38.69212290202814,40.069668315682904
residential,22211.16044299334,9500,211.00602420843674,yüksek,38.71965847169381,40.17463278002183
residential,80698.88603844428,9500,766.6394173652207,yüksek,38.615715330779814,40.03900638640623
residential,155510.83146844743,9500,1477.3528989502506,yüksek,38.697757738127464,40.1384857530478
residential,4579.374839361851,9500,43.50406097393758,yüksek,38.693831494953606,40.06657201712717
residential,1462.484892677726,9500,13.893606480438399,yüksek,38.696723610356784,40.02559929714325
residential,4871.768459937327,9500,46.28180036940461,yüksek,38.69765030025747,40.025438218268924
residential,5084.338259308615,9500,48.30121346343184,yüksek,38.69377668558202,40.06822932614938
residential,15191.221758260293,9500,144.3166067034728,yüksek,38.69469482164636,40.1365884807476
residential,12473.467832833758,9500,118.4979444119207,yüksek,38.68501518751214,40.07992657024873
residential,9345.754330552138,9500,88.7846661402453,yüksek,38.69229283312388,39.99818053854638
residential,40632.793635414666,9500,386.0115395364393,yüksek,38.664231487394886,40.058069678964095
residential,24298.62056857878,9500,230.8368954014984,yüksek,38.80006768210255,40.237207973282715
residential,44505.88281330918,9500,422.8058867264372,yüksek,38.72563596890251,39.94823409837329
residential,29110.72253800012,9500,276.5518641110011,yüksek,38.80694604311205,40.29835749421409
residential,93063.56592517978,9500,884.103876289208,yüksek,38.70408011525746,39.950600037410496
residential,141932.91309434926,9500,1348.362674396318,yüksek,38.78506518794409,40.16205043541719
residential,79288.48824791163,9500,753.2406383551605,yüksek,38.751524529589446,40.28450982872987
residential,49721.744044437815,9500,472.3565684221592,yüksek,38.79321961935311,40.27416254792139
residential,184399.54680616135,9500,1751.795694658533,yüksek,38.74609515363048,40.21718174184222
residential,1708.8985964154597,9500,16.234536665946866,yüksek,38.77672684712516,40.27374444941431
residential,1496.4576889592513,9500,14.216348045112888,yüksek,38.78727385296483,40.27241271090198
residential,2480.971183971877,9500,23.569226247732832,yüksek,38.774274377185556,40.27355142396888
residential,2708.7037855085596,9500,25.732685962331317,yüksek,38.70140775450867,39.95863508768793
residential,1244.9021219940919,9500,11.826570158943873,yüksek,38.79238154422694,40.133006432017304
residential,1520.4053581297733,9500,14.443850902232846,yüksek,38.709546533407355,40.19546530692493
residential,960.020560718658,9500,9.12019532682725,yüksek,38.78673465436272,40.27073192803458
residential,4088.901819273942,9500,38.84456728310244,yüksek,38.7935732434457,40.131207922091136
residential,2578.707881367058,9500,24.49772487298705,yüksek,38.79144964860328,40.2731280866899
residential,1988.788270382778,9500,18.893488568636393,yüksek,38.79337700276488,40.13346173022185
residential,9113.75740329976,9500,86.58069533134771,yüksek,38.807568597140055,40.301107983742675
residential,6755.022456499065,9500,64.17271333674113,yüksek,38.78585599964933,40.27199690798949
residential,2424.845655391507,9500,23.03603372621932,yüksek,38.7957878115803,40.287552148480636
residential,5123.12464766641,9500,48.6696841528309,yüksek,38.730370617142256,40.138987917915514
residential,4784.898404904259,9500,45.45653484659046,yüksek,38.7300303408459,40.14049267017889
residential,1693.4673548626904,9500,16.08793987119556,yüksek,38.79605624432807,40.2887003493364
residential,5352.48899653826,9500,50.84864546711347,yüksek,38.7380447339547,40.09389675842946
residential,19182.730158655155,9500,182.23593650722395,yüksek,38.70602834487922,39.947573830755466
residential,4317.315615092292,9500,41.01449834337678,yüksek,38.77032360463855,40.31547690695824
residential,6210.750559615291,9500,59.002130316345266,yüksek,38.79891328955782,40.23661921337014
residential,3727.6396925923164,9500,35.412577079627006,yüksek,38.70671224012746,40.19369588597185
residential,11353.601788925786,9500,107.85921699479496,yüksek,38.7356433577921,40.09642128388226
residential,8328.866199697739,9500,79.12422889712852,yüksek,38.801366585216414,40.238121380163314
residential,3410.383410672953,9500,32.398642401393055,yüksek,38.7341998493872,40.21676181686676
residential,19629.295666214995,9500,186.47830882904248,yüksek,38.770104145635926,40.31724832260672
residential,10757.644656396029,9500,102.19762423576226,yüksek,38.793623114824626,40.286320857881485
residential,5058.4484830042675,9500,48.05526058854054,yüksek,38.77482904023384,40.271347528457355
residential,23515.56725654426,9500,223.39788893717045,yüksek,38.79569828335177,40.277801379441414
residential,13290.407886405175,9500,126.25887492084917,yüksek,38.782541775536174,40.12630267778541
residential,13704.670585221753,9500,130.19437055960665,yüksek,38.74859482113324,40.292452427379736
residential,7611.847232395526,9500,72.31254870775749,yüksek,38.8010761312495,40.234156590010116
residential,27936.087797021533,9500,265.39283407170456,yüksek,38.768580147605824,40.22108616861053
residential,28118.196464753175,9500,267.12286641515516,yüksek,38.784570400812086,40.16553644620023
residential,17312.848226302325,9500,164.47205814987208,yüksek,38.80580202166329,40.30064622347999
residential,33971.0941688022,9500,322.7253946036209,yüksek,38.70216150660834,39.958084967003195
residential,14128.139296131607,9500,134.21732331325026,yüksek,38.723157923917576,39.90280955921777
residential,147298.2163892575,9500,1399.333055697946,yüksek,38.75526824077683,39.98698268338164
residential,44530.63146313135,9500,423.0409988997479,yüksek,38.78456243338308,40.057707030978236
residential,95063.06804908489,9500,903.0991464663065,yüksek,38.87750961228845,40.22400026267554
residential,94838.07512322924,9500,900.9617136706778,yüksek,38.73008669017764,40.00588382468193
residential,75618.98537840588,9500,718.3803610948559,yüksek,38.716502690667724,39.90174148520117
residential,90746.92946727814,9500,862.0958299391424,yüksek,38.788587817015745,40.02457735953225
residential,94751.6364890106,9500,900.1405466456008,yüksek,38.81748862023037,40.17701567047496
residential,200736.81160582017,9500,1906.9997102552918,yüksek,38.71950606913554,39.90262425041052
residential,313829.53962254216,9500,2981.380626414151,yüksek,38.74266375652713,39.97225950647003
residential,4484.9378981152795,9500,42.60691003209516,yüksek,38.831816230600495,40.140756127846366
residential,3002.9556936328854,9500,28.52807908951241,yüksek,38.731964636903356,40.01227167320896
residential,4988.13472665324,9500,47.38727990320578,yüksek,38.75555313686304,39.9338669399723
residential,3459.936151701021,9500,32.8693934411597,yüksek,38.72239675139777,39.897688501044264
residential,9726.291581201587,9500,92.39977002141508,yüksek,38.81731528326789,40.071581093458335
residential,7638.212799057615,9500,72.56302159104733,yüksek,38.81687614304427,40.0706752680064
residential,4068.4937507388636,9500,38.650690632019206,yüksek,38.722982905171484,39.89806607050093
residential,6898.934367305729,9500,65.53987648940442,yüksek,38.746506300780176,39.97954687221099
residential,6525.51467047591,9500,61.99238936952114,yüksek,38.73251329594962,39.97604360135213
residential,18746.090117665306,9500,178.08785611782042,yüksek,38.72188449216657,39.898910270704164
residential,4391.787147973568,9500,41.72197790574889,yüksek,38.783460858482435,40.05834791115852
residential,9543.863277844737,9500,90.66670113952502,yüksek,38.83323372177534,40.140932613266
residential,18692.132269505244,9500,177.5752565602998,yüksek,38.820203734999446,40.067348658944944
residential,4226.861096206474,9500,40.1551804139615,yüksek,38.732420414330356,40.0130403010555
residential,13582.094985024934,9500,129.02990235773686,yüksek,38.847076765593776,40.14038237538552
residential,51723.34929107493,9500,491.3718182652118,yüksek,38.75688044392762,39.93262388307904
residential,8854.145121472553,9500,84.11437865398925,yüksek,38.783420778610754,40.05570441967868
residential,3844.5013208385853,9500,36.522762547966565,yüksek,38.743329546840016,39.975981808720604
residential,9800.419871229024,9500,93.10398877667573,yüksek,38.73087921413937,39.975930658905455
residential,6719.553279391088,9500,63.83575615421534,yüksek,38.73104892034485,39.97317020178711
residential,13892.287757256148,9500,131.97673369393343,yüksek,38.74069724463909,39.97516951218485
residential,12704.44264477228,9500,120.69220512533666,yüksek,38.76070824334916,39.93456048277441
residential,11443.136820904787,9500,108.70979979859547,yüksek,38.75507063400998,39.93133692627349
residential,7200.1402340503455,9500,68.40133222347829,yüksek,38.831663083401395,40.13854373293395
residential,25883.785739165476,9500,245.895964522072,yüksek,38.75287121649872,40.011304137262236
residential,43349.657088447675,9500,411.8217423402529,yüksek,38.86442927388308,40.16880976583921
residential,61145.28890255597,9500,580.8802445742817,yüksek,38.694144855173654,39.89512050565654
residential,13218.008567581337,9500,125.5710813920227,yüksek,38.80668153842732,40.09980163810722
residential,48013.58826037544,9500,456.1290884735667,yüksek,38.69170830398835,39.904856451726154
residential,132743.49831474997,9500,1261.0632339901247,yüksek,38.871508504316246,40.18356981043433
residential,18417.433701333877,9500,174.96562016267183,yüksek,38.78180635512945,40.080818224992626
residential,26597.996868494665,9500,252.68097025069932,yüksek,38.76581245678632,40.02226990141357
residential,21662.621616621393,9500,205.79490535790325,yüksek,38.75248205739118,39.6632288892125
residential,49574.103643315924,9500,470.95398461150126,yüksek,38.70741461775741,39.83722990275156
residential,104492.9224772868,9500,992.6827635342246,yüksek,38.7301925899197,39.65963540967891
residential,106666.5084193,9500,1013.33182998335,yüksek,38.726272069682786,39.57660672448627
residential,88573.79035980135,9500,841.4510084181129,yüksek,38.66811730806509,39.81561288493866
residential,114328.48043724691,9500,1086.1205641538456,yüksek,38.66081922129093,39.80483281574475
residential,67611.92039210715,9500,642.3132437250179,yüksek,38.69910427805798,39.734677171317806
residential,87796.55167015587,9500,834.0672408664807,yüksek,38.70473686701962,39.81481469860012
residential,163291.48426916017,9500,1551.2691005570216,yüksek,38.70289915575451,39.81064432271668
residential,266405.64559021674,9500,2530.853633107059,yüksek,38.65873849664931,39.761238136815024
residential,12865.819433161345,9500,122.22528461503278,yüksek,38.72000822046775,39.84538735031231
residential,4259.112870775325,9500,40.461572272365586,yüksek,38.684127970105216,39.82741392803908
residential,6725.376900415224,9500,63.891080553944626,yüksek,38.66846257126277,39.7711600411628
residential,1399.699946275909,9500,13.297149489621136,yüksek,38.762061824990624,39.5610690944655
residential,5237.991156533224,9500,49.76091598706563,yüksek,38.663846849613485,39.777385455479674
residential,3273.0444784405145,9500,31.09392254518489,yüksek,38.70327319350138,39.81781888037985
residential,15240.04228356446,9500,144.7804016938624,yüksek,38.662512188174844,39.77437757023823
residential,2492.8293967230356,9500,23.681879268868837,yüksek,38.70188710934646,39.747071116832224
residential,3672.7458306728963,9500,34.891085391392515,yüksek,38.783583022031856,39.515966738144485
residential,12008.236960416718,9500,114.07825112395882,yüksek,38.75723030395695,39.6151095837894
residential,7607.441312768214,9500,72.27069247129802,yüksek,38.77555694888678,39.61918494791146
residential,14069.927271957189,9500,133.66430908359328,yüksek,38.68382474647129,39.82494866285241
residential,8548.553314854462,9500,81.21125649111738,yüksek,38.73857163652967,39.5357165263256
residential,2650.5722624309456,9500,25.180436493093982,yüksek,38.76872189488571,39.564905133784634
residential,11949.317143309194,9500,113.51851286143733,yüksek,38.66707909065294,39.771521479625314
